Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=367,9,0,18,15.538717777777736,0.5290000000002237,29.562292000001378,2.0,0.1487822027099621,0.0,18,23,25,29,30,30,30,30,30,30,30
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=368,3,0,22,19.320694333333794,3.140124999999827,32.74495799999855,2.0,0.04959406756998736,0.0,22,22,33,33,33,33,33,33,33,33,33
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=369,5,0,26,19.107958599998653,0.6167499999989445,27.7247499999973,2.0,0.08265677928331228,0.0,26,27,27,28,28,28,28,28,28,28,28
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=37,3,0,28,33.47834733333362,0.7372500000002447,71.86683399999794,2.0,0.04959406756998736,0.0,28,28,72,72,72,72,72,72,72,72,72
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=370,11,0,26,28.340443181817093,1.7010000000041714,64.97941699999643,2.0,0.18184491442328699,0.0,26,30,30,30,50,65,65,65,65,65,65
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=371,8,0,20,20.406562249998483,0.49837500000293744,35.245207999999195,2.0,0.13225084685329963,0.0,28,29,30,30,35,35,35,35,35,35,35
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=372,5,0,30,23.99081659999993,0.5610000000011439,43.730499999998784,2.0,0.08265677928331228,0.0,30,33,33,44,44,44,44,44,44,44,44
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=373,6,0,3,8.534534833334403,0.5517499999996289,20.12133300000052,2.0,0.09918813513997472,0.0,7,7,19,19,20,20,20,20,20,20,20
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=374,3,0,23,15.954277666666647,0.5483329999975695,24.04250000000019,2.0,0.04959406756998736,0.0,23,23,24,24,24,24,24,24,24,24,24
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=375,10,0,25,21.86593759999944,0.4927920000028507,38.202624999996715,2.0,0.16531355856662455,0.0,29,29,32,36,38,38,38,38,38,38,38
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=376,11,0,27,25.87260236363719,3.5943330000023366,58.39599999999834,2.0,0.18184491442328699,0.0,27,27,32,32,37,58,58,58,58,58,58
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=377,13,0,26,29.483971307692734,17.778458000002217,71.19666699999883,2.0,0.2149076261366119,0.0,26,29,32,33,34,71,71,71,71,71,71
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=378,2,0,27,26.927103999999424,26.55179200000113,27.30241599999772,2.0,0.03306271171332491,0.0,27,27,27,27,27,27,27,27,27,27,27
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=379,10,0,16,20.73902089999993,0.8042079999981411,51.87612499999972,2.0,0.16531355856662455,0.0,23,24,27,39,52,52,52,52,52,52,52
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=38,8,0,25,30.59509387499859,0.5774169999952505,66.6012500000015,2.0,0.13225084685329963,0.0,25,39,45,45,67,67,67,67,67,67,67
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=380,11,0,27,25.301659272728408,4.3676669999968,40.085458000000074,2.0,0.18184491442328699,0.0,27,31,35,35,37,40,40,40,40,40,40
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=381,11,0,27,27.78088263636424,15.89962500000297,40.608208999998396,2.0,0.18184491442328699,0.0,27,29,31,31,38,41,41,41,41,41,41
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=382,10,0,10,14.477737599998841,0.504374999998447,31.492291999995814,2.0,0.16531355856662455,0.0,11,28,29,29,31,31,31,31,31,31,31
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=383,6,0,22,34.42909033333367,2.8948749999955226,93.6132500000042,2.0,0.09918813513997472,0.0,31,31,40,40,94,94,94,94,94,94,94
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=384,5,0,26,24.94441659999893,16.916917000003195,30.961749999995902,2.0,0.08265677928331228,0.0,26,28,28,31,31,31,31,31,31,31,31
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=385,8,0,29,31.7094272500007,0.5275420000003805,76.90758300000056,2.0,0.13225084685329963,0.0,30,33,40,40,77,77,77,77,77,77,77
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=386,15,0,26,28.067525133332673,1.3912079999975902,94.11599999999964,2.0,0.24797033784993683,0.0,26,28,29,30,30,94,94,94,94,94,94
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=387,9,0,27,26.895639111110764,12.924957999999265,40.481667000001664,2.0,0.1487822027099621,0.0,27,27,33,35,40,40,40,40,40,40,40
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=388,3,0,31,27.049916666666007,15.850665999998625,34.78658399999901,2.0,0.04959406756998736,0.0,31,31,35,35,35,35,35,35,35,35,35
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=389,9,0,20,21.88162022222251,11.37750000000004,38.46550000000093,2.0,0.1487822027099621,0.0,20,22,26,27,38,38,38,38,38,38,38
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=39,7,0,25,26.732267714286273,14.413750000002779,39.9425409999985,2.0,0.11571949099663718,0.0,25,27,32,32,40,40,40,40,40,40,40
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=390,6,0,32,22.42436083333506,0.5366250000022887,36.48704200000452,2.0,0.09918813513997472,0.0,32,32,33,33,36,36,36,36,36,36,36
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=391,5,0,25,29.825416599999954,15.086165999999679,43.54037499999919,2.0,0.08265677928331228,0.0,25,41,41,44,44,44,44,44,44,44,44
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=392,10,0,29,28.254187300000307,0.5306659999995134,84.63154100000025,2.0,0.16531355856662455,0.0,30,32,34,40,85,85,85,85,85,85,85
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=393,9,0,30,27.643648222222183,1.7010839999969107,44.130374999999944,2.0,0.1487822027099621,0.0,30,31,33,42,44,44,44,44,44,44,44
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=394,5,0,27,25.78302499999836,2.7743339999979355,51.45954199999636,2.0,0.08265677928331228,0.0,27,28,28,51,51,51,51,51,51,51,51
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=395,15,0,25,24.581191533332717,1.1289999999988254,58.1872919999995,2.0,0.24797033784993683,0.0,25,29,31,37,45,58,58,58,58,58,58
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=396,5,0,31,28.43070820000051,0.6098749999985387,51.10458300000431,2.0,0.08265677928331228,0.0,31,40,40,51,51,51,51,51,51,51,51
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=397,12,0,12,17.14810083333429,0.5189160000007575,57.98399999999759,2.0,0.19837627027994945,0.0,18,21,29,29,35,58,58,58,58,58,58
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=398,11,0,28,24.9532765454549,0.49783400000080746,54.80662500000122,2.0,0.18184491442328699,0.0,28,31,36,36,40,55,55,55,55,55,55
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=399,3,0,17,15.767736333332985,2.9044999999996435,27.397499999999297,2.0,0.04959406756998736,0.0,17,17,27,27,27,27,27,27,27,27,27
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=40,7,0,18,16.681017999999373,0.8951249999995525,39.7545000000008,2.0,0.11571949099663718,0.0,18,25,30,30,40,40,40,40,40,40,40
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=400,10,0,23,21.956625100000558,1.0073329999968905,40.42504199999897,2.0,0.16531355856662455,0.0,26,26,36,38,40,40,40,40,40,40,40
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=401,9,0,29,34.444962777777,1.8726659999970252,76.20229200000139,2.0,0.1487822027099621,0.0,29,33,47,63,76,76,76,76,76,76,76
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=402,7,0,28,24.13828571428565,3.5917080000018586,37.36841699999616,2.0,0.11571949099663718,0.0,28,35,36,36,37,37,37,37,37,37,37
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=403,4,0,20,30.41376074999924,13.878791999999862,61.66016699999943,2.0,0.06612542342664982,0.0,26,26,62,62,62,62,62,62,62,62,62
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=404,12,0,25,32.7331980833326,10.78716600000007,89.35437499999921,2.0,0.19837627027994945,0.0,26,26,31,31,76,89,89,89,89,89,89
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=405,6,0,15,19.19316683333309,0.866833999999983,34.89583300000021,2.0,0.09918813513997472,0.0,28,28,34,34,35,35,35,35,35,35,35
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=406,9,0,20,17.703819555556183,1.756208999999842,35.87875000000196,2.0,0.1487822027099621,0.0,20,22,24,26,36,36,36,36,36,36,36
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=407,3,0,18,22.224958333332268,16.759874999998203,32.00787499999791,2.0,0.04959406756998736,0.0,18,18,32,32,32,32,32,32,32,32,32
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=408,5,0,29,33.3818163999986,8.599374999995746,58.900582999999784,2.0,0.08265677928331228,0.0,29,42,42,59,59,59,59,59,59,59,59
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=409,8,0,16,18.235562500000356,0.6521250000020018,44.66808400000133,2.0,0.13225084685329963,0.0,23,24,35,35,45,45,45,45,45,45,45
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=41,11,0,24,19.01683718181755,0.5247089999969035,33.46750000000043,2.0,0.18184491442328699,0.0,24,25,25,25,27,33,33,33,33,33,33
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=410,5,0,30,25.48174980000013,1.8087080000057654,42.800249999999096,2.0,0.08265677928331228,0.0,30,30,30,43,43,43,43,43,43,43,43
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=411,9,0,24,24.06917588888824,0.5357920000008676,48.557457999997666,2.0,0.1487822027099621,0.0,24,26,26,45,49,49,49,49,49,49,49
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=412,11,0,22,19.581269090908453,0.5801670000025183,36.47637499999945,2.0,0.18184491442328699,0.0,22,24,26,26,27,36,36,36,36,36,36
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=413,5,0,25,26.08979140000116,11.107375000001696,40.904416000000055,2.0,0.08265677928331228,0.0,25,39,39,41,41,41,41,41,41,41,41
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=414,7,0,24,23.13577342857341,0.613541999999967,53.58529100000098,2.0,0.11571949099663718,0.0,24,32,39,39,54,54,54,54,54,54,54
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=415,14,0,23,25.007357142856176,0.5763750000014056,56.88770799999787,2.0,0.23143898199327437,0.0,27,30,30,30,52,57,57,57,57,57,57
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=416,8,0,29,33.39396362500091,0.5307079999994357,70.49370799999721,2.0,0.13225084685329963,0.0,31,33,55,55,70,70,70,70,70,70,70
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=417,8,0,26,23.621307375000455,1.6689999999996985,35.02304200000239,2.0,0.13225084685329963,0.0,26,29,32,32,35,35,35,35,35,35,35
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=418,8,0,27,34.1539167499989,22.253749999997297,64.0845419999998,2.0,0.13225084685329963,0.0,29,29,54,54,64,64,64,64,64,64,64
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=419,8,0,30,36.84904174999959,24.932124999999417,61.25545800000154,2.0,0.13225084685329963,0.0,33,38,53,53,61,61,61,61,61,61,61
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=42,4,0,17,20.235791999999364,6.396209000001818,33.68179199999588,2.0,0.06612542342664982,0.0,24,24,34,34,34,34,34,34,34,34,34
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=420,6,0,3,15.89507600000095,0.784916000000635,42.09591700000015,2.0,0.09918813513997472,0.0,20,20,28,28,42,42,42,42,42,42,42
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=421,7,0,30,34.63328571428674,17.350583000002473,70.46675000000135,2.0,0.11571949099663718,0.0,30,33,34,34,70,70,70,70,70,70,70
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=422,14,0,23,26.360401714285963,15.94033299999964,40.53012500000008,2.0,0.23143898199327437,0.0,23,30,33,39,41,41,41,41,41,41,41
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=423,6,0,33,35.29867349999923,0.6393330000022956,86.14383300000128,2.0,0.09918813513997472,0.0,35,35,56,56,86,86,86,86,86,86,86
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=424,10,0,26,28.616808299999974,15.767832999998177,44.84787499999854,2.0,0.16531355856662455,0.0,27,33,37,43,45,45,45,45,45,45,45
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=425,9,0,25,21.17909277777762,0.6031249999978172,61.533583999995756,2.0,0.1487822027099621,0.0,25,27,30,31,62,62,62,62,62,62,62
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=426,2,0,1,1.2455414999994474,0.7617079999988619,1.729375000000033,2.0,0.03306271171332491,0.0,2,2,2,2,2,2,2,2,2,2,2
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=427,3,0,27,30.250277999998094,24.934667000000132,38.58691699999639,2.0,0.04959406756998736,0.0,27,27,39,39,39,39,39,39,39,39,39
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=428,12,0,15,22.281187666666202,0.5143750000016212,54.461708999994585,2.0,0.19837627027994945,0.0,21,28,36,36,43,54,54,54,54,54,54
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=429,9,0,28,22.39084244444298,0.7353750000014259,36.27899999999329,2.0,0.1487822027099621,0.0,28,28,32,34,36,36,36,36,36,36,36
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=43,11,0,21,22.136605909090534,0.7659999999987122,46.823665999999875,2.0,0.18184491442328699,0.0,21,29,32,32,38,47,47,47,47,47,47
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=430,12,0,25,27.243100666667207,11.716833000001259,46.41291699999783,2.0,0.19837627027994945,0.0,28,29,41,41,43,46,46,46,46,46,46
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=431,3,0,32,31.1927220000013,27.970791000001327,33.29216600000251,2.0,0.04959406756998736,0.0,32,32,33,33,33,33,33,33,33,33,33
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=432,10,0,22,22.692195799999304,8.627833000000251,41.83166699999674,2.0,0.16531355856662455,0.0,23,26,30,36,42,42,42,42,42,42,42
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=433,9,0,24,30.885990555556003,0.729666000001572,107.44654100000162,2.0,0.1487822027099621,0.0,24,27,29,47,110,110,110,110,110,110,110
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=434,7,0,21,24.04969642857248,4.064375000000453,36.38520800000222,2.0,0.11571949099663718,0.0,21,35,36,36,36,36,36,36,36,36,36
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=435,10,0,31,41.33592510000064,16.33820800000052,153.1236249999992,2.0,0.16531355856662455,0.0,32,33,35,35,150,150,150,150,150,150,150
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=436,5,0,26,20.75468360000059,0.6469590000008907,31.663292000004617,2.0,0.08265677928331228,0.0,26,27,27,32,32,32,32,32,32,32,32
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=437,11,0,29,27.97279518181949,0.5490830000027813,77.02804099999838,2.0,0.18184491442328699,0.0,29,40,41,41,46,77,77,77,77,77,77
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=438,9,0,25,18.07767099999956,0.49845800000269946,30.444916000000433,2.0,0.1487822027099621,0.0,25,27,28,29,30,30,30,30,30,30,30
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=439,7,0,22,21.601863142857674,11.464834000001645,34.733333000000144,2.0,0.11571949099663718,0.0,22,23,24,24,35,35,35,35,35,35,35
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=44,11,0,27,24.492992454544808,1.583541999998772,32.704999999999984,2.0,0.18184491442328699,0.0,27,28,29,29,31,33,33,33,33,33,33
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=440,9,0,26,26.76594899999982,14.861707999997975,35.96566700000636,2.0,0.1487822027099621,0.0,26,29,32,33,36,36,36,36,36,36,36
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=441,8,0,26,24.495708249998582,0.7430829999997002,44.81537499999888,2.0,0.13225084685329963,0.0,28,33,39,39,45,45,45,45,45,45,45
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=442,7,0,25,32.1673274285705,23.2062499999941,63.13191699999976,2.0,0.11571949099663718,0.0,25,31,33,33,63,63,63,63,63,63,63
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=443,13,0,27,31.327060846153213,0.9160000000001389,83.97029099999997,2.0,0.2149076261366119,0.0,27,33,36,37,67,84,84,84,84,84,84
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=444,7,0,16,19.325738142856302,1.2126250000008554,36.34041700000168,2.0,0.11571949099663718,0.0,16,28,31,31,36,36,36,36,36,36,36
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=445,14,0,22,22.66480035714296,0.5651249999996111,46.21116700000272,2.0,0.23143898199327437,0.0,26,32,32,32,38,46,46,46,46,46,46
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=446,9,0,24,19.062018444444895,0.7211249999983238,51.218207999999876,2.0,0.1487822027099621,0.0,24,26,27,28,51,51,51,51,51,51,51
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=447,6,0,16,28.91009733333405,0.5121250000001965,90.62566699999763,2.0,0.09918813513997472,0.0,28,28,28,28,91,91,91,91,91,91,91
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=448,5,0,27,27.195283200000375,24.834916000003204,29.2683750000009,2.0,0.08265677928331228,0.0,27,29,29,29,29,29,29,29,29,29,29
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=449,1,0,33.929750000005754,33.929750000005754,33.929750000005754,33.929750000005754,2.0,0.016531355856662454,0.0,34,34,34,34,34,34,34,34,34,34,34
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=45,7,0,23,29.78932157142619,0.5530839999963177,75.58666599999952,2.0,0.11571949099663718,0.0,23,43,46,46,76,76,76,76,76,76,76
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=450,7,0,23,20.598148714282974,1.680332999995926,34.92949999999695,2.0,0.11571949099663718,0.0,23,25,29,29,35,35,35,35,35,35,35
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=451,9,0,17,17.586361111111238,1.9093340000004844,37.15445800000339,2.0,0.1487822027099621,0.0,17,21,23,23,37,37,37,37,37,37,37
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=452,9,0,25,22.984421444444592,1.2556249999988722,33.47870799999697,2.0,0.1487822027099621,0.0,25,26,27,33,33,33,33,33,33,33,33
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=453,8,0,20,26.528442999999903,6.06662499999544,62.83470799999691,2.0,0.13225084685329963,0.0,25,29,32,32,63,63,63,63,63,63,63
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=454,6,0,28,29.90768033333335,4.1822909999993385,43.067040999998696,2.0,0.09918813513997472,0.0,37,37,42,42,43,43,43,43,43,43,43
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=455,9,0,23,20.89218522222137,0.4918339999946397,47.58625000000194,2.0,0.1487822027099621,0.0,23,28,30,32,48,48,48,48,48,48,48
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=456,9,0,27,24.42267588888964,0.6108749999995666,73.66033299999941,2.0,0.1487822027099621,0.0,27,27,31,38,74,74,74,74,74,74,74
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=457,6,0,24,27.920138999997828,0.4980840000001763,90.37237499999762,2.0,0.09918813513997472,0.0,26,26,26,26,90,90,90,90,90,90,90
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=458,13,0,26,23.83918300000031,1.081250000002143,44.41416699999934,2.0,0.2149076261366119,0.0,26,28,28,38,43,44,44,44,44,44,44
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=459,7,0,31,38.68575628571363,17.12533399999927,87.48733399999509,2.0,0.11571949099663718,0.0,31,32,46,46,87,87,87,87,87,87,87
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=46,7,0,24,21.30866042857146,0.5379159999989724,33.64787499999977,2.0,0.11571949099663718,0.0,24,25,26,26,34,34,34,34,34,34,34
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=460,6,0,27,25.96714600000105,2.7974999999997863,48.15675000000397,2.0,0.09918813513997472,0.0,31,31,35,35,48,48,48,48,48,48,48
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=461,7,0,26,25.55053571428521,0.5941249999992237,37.136457999999095,2.0,0.11571949099663718,0.0,26,31,33,33,37,37,37,37,37,37,37
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=462,9,0,29,35.92840733333426,1.8492920000028334,109.66937500000284,2.0,0.1487822027099621,0.0,29,33,34,36,110,110,110,110,110,110,110
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=463,6,0,25,21.656861166665802,0.5257499999977711,34.12916699999613,2.0,0.09918813513997472,0.0,27,27,30,30,34,34,34,34,34,34,34
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=464,6,0,20,19.74423633333326,1.2329170000029421,36.96320799999597,2.0,0.09918813513997472,0.0,22,22,27,27,37,37,37,37,37,37,37
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=465,8,0,21,20.991994874999698,1.74466600000045,35.835166999998336,2.0,0.13225084685329963,0.0,22,31,32,32,36,36,36,36,36,36,36
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=466,7,0,27,23.775785571428646,11.70587499999698,32.78274999999908,2.0,0.11571949099663718,0.0,27,29,33,33,33,33,33,33,33,33,33
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=467,7,0,30,31.07495228571468,21.26220799999956,38.939540999997746,2.0,0.11571949099663718,0.0,30,36,38,38,39,39,39,39,39,39,39
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=468,13,0,17,16.985628230768835,0.5390409999996848,40.33312500000363,2.0,0.2149076261366119,0.0,17,28,29,29,30,40,40,40,40,40,40
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=469,7,0,15,18.820731857143613,0.5096250000029556,42.92320800000127,2.0,0.11571949099663718,0.0,15,23,38,38,43,43,43,43,43,43,43
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=47,10,0,25,23.40817069999943,0.558292000000904,37.51154200000073,2.0,0.16531355856662455,0.0,28,30,30,31,38,38,38,38,38,38,38
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=470,4,0,31,31.30480224999865,29.916582999998553,32.21612499999793,2.0,0.06612542342664982,0.0,32,32,32,32,32,32,32,32,32,32,32
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=471,5,0,19,17.701100000001446,0.5847500000015771,45.0039170000025,2.0,0.08265677928331228,0.0,19,23,23,45,45,45,45,45,45,45,45
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=472,16,0,26,25.079377562499673,0.5332909999964386,40.710625000002665,2.0,0.26450169370659926,0.0,27,33,34,34,37,41,41,41,41,41,41
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=473,10,0,27,26.135162300000662,9.375458000000947,36.89204199999807,2.0,0.16531355856662455,0.0,30,31,32,36,37,37,37,37,37,37,37
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=474,7,0,2,13.289887142857282,0.6221249999995848,42.064207999999326,2.0,0.11571949099663718,0.0,2,20,26,26,42,42,42,42,42,42,42
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=475,5,0,27,28.882916800000658,18.873083999999096,42.32583299999959,2.0,0.08265677928331228,0.0,27,32,32,42,42,42,42,42,42,42,42
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=476,9,0,5,14.675583444444404,0.5312080000017261,41.02912500000144,2.0,0.1487822027099621,0.0,5,18,22,37,41,41,41,41,41,41,41
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=477,7,0,23,23.850952571427438,0.8240000000014902,45.436209000000005,2.0,0.11571949099663718,0.0,23,30,35,35,45,45,45,45,45,45,45
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=478,13,0,31,31.517724461538915,0.6980419999997878,80.58437500000082,2.0,0.2149076261366119,0.0,31,36,37,39,42,81,81,81,81,81,81
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=479,6,0,26,31.59985416666622,1.7630420000003255,73.83291600000064,2.0,0.09918813513997472,0.0,29,29,35,35,74,74,74,74,74,74,74
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=48,11,0,28,28.56017436363652,0.7512090000005855,49.53500000000055,2.0,0.18184491442328699,0.0,28,35,37,37,48,50,50,50,50,50,50
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=480,8,0,29,26.617572750001763,12.232125000004146,39.14766700000172,2.0,0.13225084685329963,0.0,29,31,32,32,39,39,39,39,39,39,39
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=481,9,0,24,25.29147233333321,6.8649999999976785,55.43024999999879,2.0,0.1487822027099621,0.0,24,25,31,31,55,55,55,55,55,55,55
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=482,8,0,26,30.97886450000109,1.4183750000000828,80.10845900000163,2.0,0.13225084685329963,0.0,27,28,36,36,80,80,80,80,80,80,80
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=483,12,0,22,18.629833249999745,0.5271250000014049,42.60112499999735,2.0,0.19837627027994945,0.0,22,24,27,27,32,43,43,43,43,43,43
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=484,12,0,25,31.208111333333196,1.3288340000006116,81.34749999999968,2.0,0.19837627027994945,0.0,26,30,40,40,55,81,81,81,81,81,81
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=485,10,0,14,25.5453417999993,1.2123750000014866,92.80374999999808,2.0,0.16531355856662455,0.0,24,27,30,38,93,93,93,93,93,93,93
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=486,7,0,23,25.975529714284868,5.225125000002606,56.99887500000145,2.0,0.11571949099663718,0.0,23,29,31,31,57,57,57,57,57,57,57
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=487,6,0,29,29.62736783333438,9.355916000004072,40.41699999999793,2.0,0.09918813513997472,0.0,31,31,40,40,40,40,40,40,40,40,40
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=488,10,0,24,21.19195009999988,4.008165999998425,30.296249999999247,2.0,0.16531355856662455,0.0,25,25,26,27,30,30,30,30,30,30,30
